Elapsed Time,X,Y,Z,Latitude,Longitude,Altitude,Accuracy,Speed,GPS Age,Mark,Min X,Max X,Min Y,Max Y,Min Z,Max Z
"165.972","0.0077","0.6742","0.0309","50.894318","-1.392677","0.000","10","1.3","0.102","","0.0077","0.0077","0.6742","0.6742","0.0309","0.0309"
"166.026","0.1231","0.9152","-0.0987","50.894318","-1.392677","0.000","10","1.3","0.156","","0.1231","0.1231","0.9152","0.9152","-0.0987","-0.0987"
"166.077","-0.2786","1.1330","-0.2038","50.894318","-1.392677","0.000","10","1.3","0.207","","-0.2786","-0.2786","1.1330","1.1330","-0.2038","-0.2038"
"166.128","-0.2441","1.2364","0.1090","50.894318","-1.392677","0.000","10","1.3","0.258","","-0.2441","-0.2441","1.2364","1.2364","0.1090","0.1090"
"166.185","-0.5579","1.1453","0.0893","50.894318","-1.392677","0.000","10","1.3","0.315","","-0.5579","-0.5579","1.1453","1.1453","0.0893","0.0893"
"166.236","-0.4583","1.2869","0.0249","50.894318","-1.392677","0.000","10","1.3","0.366","","-0.4583","-0.4583","1.2869","1.2869","0.0249","0.0249"
"166.287","0.8713","1.5348","-0.3017","50.894318","-1.392677","0.000","10","1.3","0.417","","0.8713","0.8713","1.5348","1.5348","-0.3017","-0.3017"
"166.334","0.3071","1.8686","0.1245","50.894318","-1.392677","0.000","10","1.3","0.464","","0.3071","0.3071","1.8686","1.8686","0.1245","0.1245"
"166.390","-0.0677","1.3521","0.0695","50.894318","-1.392677","0.000","10","1.3","0.520","","-0.0677","-0.0677","1.3521","1.3521","0.0695","0.0695"
"166.440","0.1327","0.7998","-0.2262","50.894318","-1.392677","0.000","10","1.3","0.570","","0.1327","0.1327","0.7998","0.7998","-0.2262","-0.2262"
"166.492","0.2993","0.4309","-0.0138","50.894318","-1.392677","0.000","10","1.3","0.622","","0.2993","0.2993","0.4309","0.4309","-0.0138","-0.0138"
"166.545","0.2677","0.2758","0.0705","50.894318","-1.392677","0.000","10","1.3","0.675","","0.2677","0.2677","0.2758","0.2758","0.0705","0.0705"
"166.599","-0.2501","0.4016","0.1673","50.894318","-1.392677","0.000","10","1.3","0.729","","-0.2501","-0.2501","0.4016","0.4016","0.1673","0.1673"
"166.654","-1.2496","1.0609","0.7149","50.894318","-1.392677","0.000","10","1.3","0.784","","-1.2496","-1.2496","1.0609","1.0609","0.7149","0.7149"
"166.705","-0.6118","1.0577","0.4388","50.894318","-1.392677","0.000","10","1.3","0.835","","-0.6118","-0.6118","1.0577","1.0577","0.4388","0.4388"
"166.759","1.2588","1.9241","0.0723","50.894318","-1.392677","0.000","10","1.3","0.889","","1.2588","1.2588","1.9241","1.9241","0.0723","0.0723"
"166.815","0.8029","-0.0529","-0.3562","50.894329","-1.392702","0.000","10","1.3","0.000","","0.8029","0.8029","-0.0529","-0.0529","-0.3562","-0.3562"
"166.869","-0.0334","1.8671","-0.7392","50.894329","-1.392702","0.000","10","1.3","0.000","","-0.0334","-0.0334","1.8671","1.8671","-0.7392","-0.7392"
"166.923","-0.3668","1.0805","-0.3306","50.894329","-1.392702","0.000","10","1.3","0.054","","-0.3668","-0.3668","1.0805","1.0805","-0.3306","-0.3306"
"166.978","0.0183","0.8519","-0.2704","50.894329","-1.392702","0.000","10","1.3","0.109","","0.0183","0.0183","0.8519","0.8519","-0.2704","-0.2704"
"167.031","-0.1456","0.7913","-0.2279","50.894329","-1.392702","0.000","10","1.3","0.162","","-0.1456","-0.1456","0.7913","0.7913","-0.2279","-0.2279"
"167.087","0.0584","0.8567","-0.0503","50.894329","-1.392702","0.000","10","1.3","0.218","","0.0584","0.0584","0.8567","0.8567","-0.0503","-0.0503"
"167.142","0.0864","1.0088","-0.0688","50.894329","-1.392702","0.000","10","1.3","0.273","","0.0864","0.0864","1.0088","1.0088","-0.0688","-0.0688"
"167.192","-0.2886","1.1401","-0.0992","50.894329","-1.392702","0.000","10","1.3","0.323","","-0.2886","-0.2886","1.1401","1.1401","-0.0992","-0.0992"
"167.244","-0.3626","1.1550","-0.0076","50.894329","-1.392702","0.000","10","1.3","0.375","","-0.3626","-0.3626","1.1550","1.1550","-0.0076","-0.0076"
"167.295","-0.2424","1.2470","0.2826","50.894329","-1.392702","0.000","10","1.3","0.426","","-0.2424","-0.2424","1.2470","1.2470","0.2826","0.2826"
"167.350","-0.4485","1.3768","-0.1946","50.894329","-1.392702","0.000","10","1.3","0.481","","-0.4485","-0.4485","1.3768","1.3768","-0.1946","-0.1946"
"167.403","0.6369","1.9303","-0.3127","50.894329","-1.392702","0.000","10","1.3","0.534","","0.6369","0.6369","1.9303","1.9303","-0.3127","-0.3127"
"167.456","0.5028","1.1143","0.0100","50.894329","-1.392702","0.000","10","1.3","0.587","","0.5028","0.5028","1.1143","1.1143","0.0100","0.0100"
"167.506","-0.3316","1.1199","-0.1019","50.894329","-1.392702","0.000","10","1.3","0.637","","-0.3316","-0.3316","1.1199","1.1199","-0.1019","-0.1019"
"167.562","0.3708","0.3319","-0.2013","50.894329","-1.392702","0.000","10","1.3","0.693","","0.3708","0.3708","0.3319","0.3319","-0.2013","-0.2013"
"167.613","0.4199","0.1270","-0.0986","50.894329","-1.392702","0.000","10","1.3","0.744","","0.4199","0.4199","0.1270","0.1270","-0.0986","-0.0986"
"167.663","0.1314","0.3069","0.0774","50.894329","-1.392702","0.000","10","1.3","0.794","","0.1314","0.1314","0.3069","0.3069","0.0774","0.0774"
"167.716","-0.8976","1.6129","1.0887","50.894329","-1.392702","0.000","10","1.3","0.847","","-0.8976","-0.8976","1.6129","1.6129","1.0887","1.0887"
"167.770","-0.9553","1.4837","0.5728","50.894341","-1.392728","0.523","10","1.3","0.000","","-0.9553","-0.9553","1.4837","1.4837","0.5728","0.5728"
"167.820","0.5327","0.9768","-0.0229","50.894341","-1.392728","0.523","10","1.3","0.000","","0.5327","0.5327","0.9768","0.9768","-0.0229","-0.0229"
"167.874","0.9097","0.7312","0.7471","50.894341","-1.392728","0.523","10","1.3","0.000","","0.9097","0.9097","0.7312","0.7312","0.7471","0.7471"
"167.929","0.3113","0.9912","-0.9765","50.894341","-1.392728","0.523","10","1.3","0.055","","0.3113","0.3113","0.9912","0.9912","-0.9765","-0.9765"
"167.985","-0.6064","1.6188","-0.3957","50.894341","-1.392728","0.523","10","1.3","0.111","","-0.6064","-0.6064","1.6188","1.6188","-0.3957","-0.3957"
"168.041","0.3005","0.6570","-0.0331","50.894341","-1.392728","0.523","10","1.3","0.167","","0.3005","0.3005","0.6570","0.6570","-0.0331","-0.0331"
"168.092","-0.0570","0.8863","-0.0595","50.894341","-1.392728","0.523","10","1.3","0.218","","-0.0570","-0.0570","0.8863","0.8863","-0.0595","-0.0595"
"168.144","-0.1521","0.8258","-0.0680","50.894341","-1.392728","0.523","10","1.3","0.270","","-0.1521","-0.1521","0.8258","0.8258","-0.0680","-0.0680"
"168.195","0.0629","0.8626","-0.1075","50.894341","-1.392728","0.523","10","1.3","0.321","","0.0629","0.0629","0.8626","0.8626","-0.1075","-0.1075"
"168.246","-0.0837","1.1358","-0.0736","50.894341","-1.392728","0.523","10","1.3","0.372","","-0.0837","-0.0837","1.1358","1.1358","-0.0736","-0.0736"
"168.297","-0.2768","1.1500","-0.0543","50.894341","-1.392728","0.523","10","1.3","0.423","","-0.2768","-0.2768","1.1500","1.1500","-0.0543","-0.0543"
"168.354","-0.3750","1.3087","0.0527","50.894341","-1.392728","0.523","10","1.3","0.480","","-0.3750","-0.3750","1.3087","1.3087","0.0527","0.0527"
"168.404","-0.5234","1.0516","-0.2706","50.894341","-1.392728","0.523","10","1.3","0.530","","-0.5234","-0.5234","1.0516","1.0516","-0.2706","-0.2706"
"168.454","0.0211","1.5886","-0.2333","50.894341","-1.392728","0.523","10","1.3","0.580","","0.0211","0.0211","1.5886","1.5886","-0.2333","-0.2333"
"168.505","1.0436","1.9330","0.5036","50.894341","-1.392728","0.523","10","1.3","0.631","","1.0436","1.0436","1.9330","1.9330","0.5036","0.5036"
"168.561","0.4091","0.9024","-0.3541","50.894341","-1.392728","0.523","10","1.3","0.687","","0.4091","0.4091","0.9024","0.9024","-0.3541","-0.3541"
"168.617","0.0779","0.8222","-0.1895","50.894344","-1.392753","0.000","10","1.3","0.000","","0.0779","0.0779","0.8222","0.8222","-0.1895","-0.1895"
"168.672","0.3933","0.1076","-0.1621","50.894344","-1.392753","0.000","10","1.3","0.000","","0.3933","0.3933","0.1076","0.1076","-0.1621","-0.1621"
"168.722","0.2616","0.2210","-0.1361","50.894344","-1.392753","0.000","10","1.3","0.000","","0.2616","0.2616","0.2210","0.2210","-0.1361","-0.1361"
"168.775","-0.3085","0.7076","0.3542","50.894344","-1.392753","0.000","10","1.3","0.000","","-0.3085","-0.3085","0.7076","0.7076","0.3542","0.3542"
"168.827","-1.0840","1.9125","0.7054","50.894344","-1.392753","0.000","10","1.3","0.000","","-1.0840","-1.0840","1.9125","1.9125","0.7054","0.7054"
"168.878","-0.1221","0.7446","0.2938","50.894344","-1.392753","0.000","10","1.3","0.051","","-0.1221","-0.1221","0.7446","0.7446","0.2938","0.2938"
"168.928","0.2971","1.8841","-0.5172","50.894344","-1.392753","0.000","10","1.3","0.101","","0.2971","0.2971","1.8841","1.8841","-0.5172","-0.5172"
"168.986","0.7627","0.3920","-0.8420","50.894344","-1.392753","0.000","10","1.3","0.159","","0.7627","0.7627","0.3920","0.3920","-0.8420","-0.8420"
"169.038","-0.4479","1.5015","-0.5444","50.894344","-1.392753","0.000","10","1.3","0.211","","-0.4479","-0.4479","1.5015","1.5015","-0.5444","-0.5444"
"169.092","-0.1968","1.0567","-0.1552","50.894344","-1.392753","0.000","10","1.3","0.265","","-0.1968","-0.1968","1.0567","1.0567","-0.1552","-0.1552"
"169.146","-0.0758","0.8534","-0.1277","50.894344","-1.392753","0.000","10","1.3","0.319","","-0.0758","-0.0758","0.8534","0.8534","-0.1277","-0.1277"
"169.202","-0.1612","0.9500","-0.1560","50.894344","-1.392753","0.000","10","1.3","0.375","","-0.1612","-0.1612","0.9500","0.9500","-0.1560","-0.1560"
"169.252","-0.0825","0.8238","-0.0579","50.894344","-1.392753","0.000","10","1.3","0.425","","-0.0825","-0.0825","0.8238","0.8238","-0.0579","-0.0579"
"169.303","-0.0217","1.1551","-0.1248","50.894344","-1.392753","0.000","10","1.3","0.476","","-0.0217","-0.0217","1.1551","1.1551","-0.1248","-0.1248"
"169.357","-0.2581","1.1597","0.0653","50.894344","-1.392753","0.000","10","1.3","0.530","","-0.2581","-0.2581","1.1597","1.1597","0.0653","0.0653"
"169.409","-0.4832","1.2407","0.1992","50.894344","-1.392753","0.000","10","1.3","0.582","","-0.4832","-0.4832","1.2407","1.2407","0.1992","0.1992"
"169.460","-0.4100","1.2638","0.0007","50.894344","-1.392753","0.000","10","1.3","0.633","","-0.4100","-0.4100","1.2638","1.2638","0.0007","0.0007"
"169.512","-0.0991","1.6555","-0.1594","50.894344","-1.392753","0.000","10","1.3","0.685","","-0.0991","-0.0991","1.6555","1.6555","-0.1594","-0.1594"
"169.562","0.7230","1.7831","0.6860","50.894344","-1.392753","0.000","10","1.3","0.735","","0.7230","0.7230","1.7831","1.7831","0.6860","0.6860"
"169.616","-0.2967","1.5410","-0.0523","50.894344","-1.392753","0.000","10","1.3","0.789","","-0.2967","-0.2967","1.5410","1.5410","-0.0523","-0.0523"
"169.673","-0.0417","1.0312","-0.3014","50.894344","-1.392753","0.000","10","1.3","0.846","","-0.0417","-0.0417","1.0312","1.0312","-0.3014","-0.3014"
"169.724","0.1614","0.5492","0.0208","50.894344","-1.392753","0.000","10","1.3","0.897","","0.1614","0.1614","0.5492","0.5492","0.0208","0.0208"
"169.774","0.0816","0.1245","0.1615","50.894333","-1.392776","0.000","10","1.3","0.000","","0.0816","0.0816","0.1245","0.1245","0.1615","0.1615"
"169.830","-0.5994","0.2197","0.3258","50.894333","-1.392776","0.000","10","1.3","0.000","","-0.5994","-0.5994","0.2197","0.2197","0.3258","0.3258"
"169.885","-0.9266","0.4268","0.5570","50.894333","-1.392776","0.000","10","1.3","0.055","","-0.9266","-0.9266","0.4268","0.4268","0.5570","0.5570"
"169.938","0.6925","-0.2244","-0.3170","50.894333","-1.392776","0.000","10","1.3","0.108","","0.6925","0.6925","-0.2244","-0.2244","-0.3170","-0.3170"
"169.993","-0.5860","1.9325","-1.9289","50.894333","-1.392776","0.000","10","1.3","0.163","","-0.5860","-0.5860","1.9325","1.9325","-1.9289","-1.9289"
"170.045","0.1812","0.1039","-0.0596","50.894333","-1.392776","0.000","10","1.3","0.215","","0.1812","0.1812","0.1039","0.1039","-0.0596","-0.0596"
"170.096","0.0157","1.2929","-0.2925","50.894333","-1.392776","0.000","10","1.3","0.266","","0.0157","0.0157","1.2929","1.2929","-0.2925","-0.2925"
"170.150","-0.3775","1.2178","-0.2032","50.894333","-1.392776","0.000","10","1.3","0.320","","-0.3775","-0.3775","1.2178","1.2178","-0.2032","-0.2032"
"170.203","0.0994","1.0149","-0.1763","50.894333","-1.392776","0.000","10","1.3","0.373","","0.0994","0.0994","1.0149","1.0149","-0.1763","-0.1763"
"170.260","-0.0699","1.1555","-0.4044","50.894333","-1.392776","0.000","10","1.3","0.430","","-0.0699","-0.0699","1.1555","1.1555","-0.4044","-0.4044"
"170.312","-0.4021","0.9872","0.2833","50.894333","-1.392776","0.000","10","1.3","0.482","","-0.4021","-0.4021","0.9872","0.9872","0.2833","0.2833"
"170.368","-0.2010","0.8772","-0.2332","50.894333","-1.392776","0.000","10","1.3","0.538","","-0.2010","-0.2010","0.8772","0.8772","-0.2332","-0.2332"
"170.422","0.0894","0.8664","0.0076","50.894333","-1.392776","0.000","10","1.3","0.592","","0.0894","0.0894","0.8664","0.8664","0.0076","0.0076"
"170.474","-0.3871","1.2386","-0.0006","50.894333","-1.392776","0.000","10","1.3","0.644","","-0.3871","-0.3871","1.2386","1.2386","-0.0006","-0.0006"
"170.525","-0.3730","1.0034","0.2382","50.894333","-1.392776","0.000","10","1.3","0.695","","-0.3730","-0.3730","1.0034","1.0034","0.2382","0.2382"
"170.578","-0.5275","0.8385","-0.3649","50.894333","-1.392776","0.000","10","1.3","0.748","","-0.5275","-0.5275","0.8385","0.8385","-0.3649","-0.3649"
"170.630","0.3233","1.6855","0.0110","50.894325","-1.392800","0.000","10","1.3","0.000","","0.3233","0.3233","1.6855","1.6855","0.0110","0.0110"
"170.686","0.4880","1.7401","0.0975","50.894325","-1.392800","0.000","10","1.3","0.000","","0.4880","0.4880","1.7401","1.7401","0.0975","0.0975"
"170.738","0.1639","1.2145","-0.0059","50.894325","-1.392800","0.000","10","1.3","0.000","","0.1639","0.1639","1.2145","1.2145","-0.0059","-0.0059"
"170.792","0.1609","0.7906","-0.1557","50.894325","-1.392800","0.000","10","1.3","0.000","","0.1609","0.1609","0.7906","0.7906","-0.1557","-0.1557"
"170.842","0.2817","0.3023","-0.1719","50.894325","-1.392800","0.000","10","1.3","0.000","","0.2817","0.2817","0.3023","0.3023","-0.1719","-0.1719"
"170.893","0.2203","0.1989","-0.1281","50.894325","-1.392800","0.000","10","1.3","0.000","","0.2203","0.2203","0.1989","0.1989","-0.1281","-0.1281"
"170.945","-0.0036","0.3220","0.1018","50.894325","-1.392800","0.000","10","1.3","0.052","","-0.0036","-0.0036","0.3220","0.3220","0.1018","0.1018"
"170.995","-1.1284","1.9818","1.4076","50.894325","-1.392800","0.000","10","1.3","0.102","","-1.1284","-1.1284","1.9818","1.9818","1.4076","1.4076"
"171.048","-0.8226","1.0734","0.4800","50.894325","-1.392800","0.000","10","1.3","0.155","","-0.8226","-0.8226","1.0734","1.0734","0.4800","0.4800"
"171.102","0.6854","1.1574","0.1259","50.894325","-1.392800","0.000","10","1.3","0.209","","0.6854","0.6854","1.1574","1.1574","0.1259","0.1259"
"171.157","0.4035","0.5119","-0.5177","50.894325","-1.392800","0.000","10","1.3","0.264","","0.4035","0.4035","0.5119","0.5119","-0.5177","-0.5177"
"171.207","0.0073","1.2491","-0.9321","50.894325","-1.392800","0.000","10","1.3","0.314","","0.0073","0.0073","1.2491","1.2491","-0.9321","-0.9321"
"171.258","-0.3190","1.3190","0.1227","50.894325","-1.392800","0.000","10","1.3","0.365","","-0.3190","-0.3190","1.3190","1.3190","0.1227","0.1227"
"171.308","0.2807","0.8470","-0.1439","50.894325","-1.392800","0.000","10","1.3","0.415","","0.2807","0.2807","0.8470","0.8470","-0.1439","-0.1439"
"171.364","-0.0985","0.8896","-0.1662","50.894325","-1.392800","0.000","10","1.3","0.471","","-0.0985","-0.0985","0.8896","0.8896","-0.1662","-0.1662"
"171.417","-0.0943","0.8630","-0.2252","50.894325","-1.392800","0.000","10","1.3","0.524","","-0.0943","-0.0943","0.8630","0.8630","-0.2252","-0.2252"
"171.469","-0.1248","0.9405","-0.1853","50.894325","-1.392800","0.000","10","1.3","0.576","","-0.1248","-0.1248","0.9405","0.9405","-0.1853","-0.1853"
"171.520","-0.1414","1.2390","-0.0791","50.894325","-1.392800","0.000","10","1.3","0.627","","-0.1414","-0.1414","1.2390","1.2390","-0.0791","-0.0791"
"171.576","-0.4002","1.1824","-0.0016","50.894325","-1.392800","0.000","10","1.3","0.683","","-0.4002","-0.4002","1.1824","1.1824","-0.0016","-0.0016"
"171.628","-0.3334","1.1554","0.1511","50.894325","-1.392800","0.000","10","1.3","0.735","","-0.3334","-0.3334","1.1554","1.1554","0.1511","0.1511"
"171.685","-0.4342","1.0136","-0.1162","50.894325","-1.392800","0.000","10","1.3","0.792","","-0.4342","-0.4342","1.0136","1.0136","-0.1162","-0.1162"
"171.738","0.3121","1.8848","-0.4335","50.894325","-1.392800","0.000","10","1.3","0.845","","0.3121","0.3121","1.8848","1.8848","-0.4335","-0.4335"
"171.789","0.4560","1.2151","0.4724","50.894337","-1.392825","0.000","10","1.3","0.000","","0.4560","0.4560","1.2151","1.2151","0.4724","0.4724"
"171.839","-0.5515","1.2413","-0.1001","50.894337","-1.392825","0.000","10","1.3","0.000","","-0.5515","-0.5515","1.2413","1.2413","-0.1001","-0.1001"
"171.889","0.2494","0.5732","-0.2434","50.894337","-1.392825","0.000","10","1.3","0.050","","0.2494","0.2494","0.5732","0.5732","-0.2434","-0.2434"
"171.941","0.4914","0.0896","-0.1659","50.894337","-1.392825","0.000","10","1.3","0.102","","0.4914","0.4914","0.0896","0.0896","-0.1659","-0.1659"
"171.997","0.1639","0.2927","0.0500","50.894337","-1.392825","0.000","10","1.3","0.158","","0.1639","0.1639","0.2927","0.2927","0.0500","0.0500"
"172.050","-0.3610","0.8597","0.6251","50.894337","-1.392825","0.000","10","1.3","0.211","","-0.3610","-0.3610","0.8597","0.8597","0.6251","0.6251"
"172.105","-1.3923","1.9305","0.5506","50.894337","-1.392825","0.000","10","1.3","0.266","","-1.3923","-1.3923","1.9305","1.9305","0.5506","0.5506"
"172.162","0.8646","1.4756","0.1671","50.894337","-1.392825","0.000","10","1.3","0.323","","0.8646","0.8646","1.4756","1.4756","0.1671","0.1671"
"172.213","1.2974","0.0843","0.5564","50.894337","-1.392825","0.000","10","1.3","0.374","","1.2974","1.2974","0.0843","0.0843","0.5564","0.5564"
"172.269","0.2580","1.2775","-0.9932","50.894337","-1.392825","0.000","10","1.3","0.430","","0.2580","0.2580","1.2775","1.2775","-0.9932","-0.9932"
"172.322","-0.7555","1.3916","0.8382","50.894337","-1.392825","0.000","10","1.3","0.483","","-0.7555","-0.7555","1.3916","1.3916","0.8382","0.8382"
"172.372","0.0368","0.9867","0.4940","50.894337","-1.392825","0.000","10","1.3","0.533","","0.0368","0.0368","0.9867","0.9867","0.4940","0.4940"
"172.426","-0.1426","0.9394","-0.1430","50.894337","-1.392825","0.000","10","1.3","0.587","","-0.1426","-0.1426","0.9394","0.9394","-0.1430","-0.1430"
"172.478","-0.1102","0.7829","-0.0816","50.894337","-1.392825","0.000","10","1.3","0.639","","-0.1102","-0.1102","0.7829","0.7829","-0.0816","-0.0816"
"172.533","0.0396","0.9706","-0.0569","50.894337","-1.392825","0.000","10","1.3","0.694","","0.0396","0.0396","0.9706","0.9706","-0.0569","-0.0569"
"172.584","-0.0535","1.1258","-0.0700","50.894337","-1.392825","0.000","10","1.3","0.745","","-0.0535","-0.0535","1.1258","1.1258","-0.0700","-0.0700"
"172.641","-0.4129","1.1763","-0.0562","50.894337","-1.392825","0.000","10","1.3","0.802","","-0.4129","-0.4129","1.1763","1.1763","-0.0562","-0.0562"
"172.691","-0.5116","1.2526","0.0288","50.894344","-1.392848","0.000","10","1.3","0.000","","-0.5116","-0.5116","1.2526","1.2526","0.0288","0.0288"
"172.743","-0.3661","0.9406","0.1086","50.894344","-1.392848","0.000","10","1.3","0.000","","-0.3661","-0.3661","0.9406","0.9406","0.1086","0.1086"
"172.794","0.2268","1.4977","-0.3444","50.894344","-1.392848","0.000","10","1.3","0.000","","0.2268","0.2268","1.4977","1.4977","-0.3444","-0.3444"
"172.844","0.8841","1.9228","0.4607","50.894344","-1.392848","0.000","10","1.3","0.000","","0.8841","0.8841","1.9228","1.9228","0.4607","0.4607"
"172.896","-0.1807","1.1057","-0.5879","50.894344","-1.392848","0.000","10","1.3","0.052","","-0.1807","-0.1807","1.1057","1.1057","-0.5879","-0.5879"
"172.947","-0.0542","0.7689","-0.1280","50.894344","-1.392848","0.000","10","1.3","0.103","","-0.0542","-0.0542","0.7689","0.7689","-0.1280","-0.1280"
"172.999","0.4498","0.2055","-0.2012","50.894344","-1.392848","0.000","10","1.3","0.155","","0.4498","0.4498","0.2055","0.2055","-0.2012","-0.2012"
"173.050","0.3279","0.3022","-0.0322","50.894344","-1.392848","0.000","10","1.3","0.206","","0.3279","0.3279","0.3022","0.3022","-0.0322","-0.0322"
"173.103","-0.1685","0.6941","0.3173","50.894344","-1.392848","0.000","10","1.3","0.259","","-0.1685","-0.1685","0.6941","0.6941","0.3173","0.3173"
"173.212","-0.8119","1.2745","0.7012","50.894344","-1.392848","0.000","10","1.3","0.368","","-1.1531","-0.4707","0.5703","1.9787","0.2902","1.1121"
"173.262","0.9955","1.3433","-0.0908","50.894344","-1.392848","0.000","10","1.3","0.418","","0.9955","0.9955","1.3433","1.3433","-0.0908","-0.0908"
"173.315","0.2991","0.4336","-0.4321","50.894344","-1.392848","0.000","10","1.3","0.471","","0.2991","0.2991","0.4336","0.4336","-0.4321","-0.4321"
"173.371","-0.0198","1.1992","-0.7510","50.894344","-1.392848","0.000","10","1.3","0.527","","-0.0198","-0.0198","1.1992","1.1992","-0.7510","-0.7510"
"173.424","0.2345","1.1044","0.0764","50.894344","-1.392848","0.000","10","1.3","0.580","","0.2345","0.2345","1.1044","1.1044","0.0764","0.0764"
"173.477","0.2018","0.7647","-0.1888","50.894344","-1.392848","0.000","10","1.3","0.633","","0.2018","0.2018","0.7647","0.7647","-0.1888","-0.1888"
"173.529","-0.1236","0.9403","-0.1989","50.894344","-1.392848","0.000","10","1.3","0.685","","-0.1236","-0.1236","0.9403","0.9403","-0.1989","-0.1989"
"173.580","-0.1501","0.8517","-0.2185","50.894344","-1.392848","0.000","10","1.3","0.736","","-0.1501","-0.1501","0.8517","0.8517","-0.2185","-0.2185"
"173.631","-0.0723","1.1535","-0.0958","50.894344","-1.392848","0.000","10","1.3","0.787","","-0.0723","-0.0723","1.1535","1.1535","-0.0958","-0.0958"
"173.687","-0.2147","1.1908","0.0923","50.894344","-1.392848","0.000","10","1.3","0.843","","-0.2147","-0.2147","1.1908","1.1908","0.0923","0.0923"
"173.738","-0.4994","1.2229","0.0398","50.894344","-1.392848","0.000","10","1.3","0.894","","-0.4994","-0.4994","1.2229","1.2229","0.0398","0.0398"
"173.792","-0.5447","1.3167","0.1569","50.894344","-1.392848","0.000","10","1.3","0.948","","-0.5447","-0.5447","1.3167","1.3167","0.1569","0.1569"
"173.842","0.0594","1.4219","0.0223","50.894348","-1.392873","0.000","10","1.3","0.000","","0.0594","0.0594","1.4219","1.4219","0.0223","0.0223"
"173.888","0.8248","1.9304","-0.0323","50.894348","-1.392873","0.000","10","1.3","0.046","","0.8248","0.8248","1.9304","1.9304","-0.0323","-0.0323"
"173.952","0.2596","1.0133","-0.1604","50.894348","-1.392873","0.000","10","1.3","0.110","","0.2596","0.2596","1.0133","1.0133","-0.1604","-0.1604"
"174.005","-0.0640","0.8418","-0.2021","50.894348","-1.392873","0.000","10","1.3","0.163","","-0.0640","-0.0640","0.8418","0.8418","-0.2021","-0.2021"
"174.056","0.3417","0.3178","-0.2299","50.894348","-1.392873","0.000","10","1.3","0.214","","0.3417","0.3417","0.3178","0.3178","-0.2299","-0.2299"
"174.108","0.3695","0.1527","-0.1026","50.894348","-1.392873","0.000","10","1.3","0.266","","0.3695","0.3695","0.1527","0.1527","-0.1026","-0.1026"
"174.162","-0.2459","0.6246","0.2180","50.894348","-1.392873","0.000","10","1.3","0.320","","-0.2459","-0.2459","0.6246","0.6246","0.2180","0.2180"
"174.205","-1.1389","1.9809","1.3162","50.894348","-1.392873","0.000","10","1.3","0.363","","-1.1389","-1.1389","1.9809","1.9809","1.3162","1.3162"
"174.265","-0.4801","0.6419","0.3577","50.894348","-1.392873","0.000","10","1.3","0.423","","-0.4801","-0.4801","0.6419","0.6419","0.3577","0.3577"
"174.316","0.1535","1.7323","-0.3972","50.894348","-1.392873","0.000","10","1.3","0.474","","0.1535","0.1535","1.7323","1.7323","-0.3972","-0.3972"
"174.370","0.7995","0.1897","-0.5416","50.894348","-1.392873","0.000","10","1.3","0.528","","0.7995","0.7995","0.1897","0.1897","-0.5416","-0.5416"
"174.423","-0.1257","1.6790","-0.9577","50.894348","-1.392873","0.000","10","1.3","0.581","","-0.1257","-0.1257","1.6790","1.6790","-0.9577","-0.9577"
"174.475","-0.2052","1.0349","-0.3116","50.894348","-1.392873","0.000","10","1.3","0.633","","-0.2052","-0.2052","1.0349","1.0349","-0.3116","-0.3116"
"174.530","0.2363","0.7811","-0.2814","50.894348","-1.392873","0.000","10","1.3","0.688","","0.2363","0.2363","0.7811","0.7811","-0.2814","-0.2814"
"174.581","-0.1805","0.8899","-0.1863","50.894348","-1.392873","0.000","10","1.3","0.739","","-0.1805","-0.1805","0.8899","0.8899","-0.1863","-0.1863"
"174.636","-0.0773","0.8884","-0.0716","50.894348","-1.392873","0.000","10","1.3","0.794","","-0.0773","-0.0773","0.8884","0.8884","-0.0716","-0.0716"
"174.690","0.0314","0.9541","-0.0920","50.894348","-1.392873","0.000","10","1.3","0.848","","0.0314","0.0314","0.9541","0.9541","-0.0920","-0.0920"
"174.743","-0.1711","1.1657","-0.0241","50.894352","-1.392892","0.000","10","1.2","0.000","","-0.1711","-0.1711","1.1657","1.1657","-0.0241","-0.0241"
"174.795","-0.4151","1.2390","-0.0051","50.894352","-1.392892","0.000","10","1.2","0.000","","-0.4151","-0.4151","1.2390","1.2390","-0.0051","-0.0051"
"174.845","-0.5740","1.1396","-0.0128","50.894352","-1.392892","0.000","10","1.2","0.000","","-0.5740","-0.5740","1.1396","1.1396","-0.0128","-0.0128"
"174.898","-0.3077","1.5799","0.1568","50.894352","-1.392892","0.000","10","1.2","0.053","","-0.3077","-0.3077","1.5799","1.5799","0.1568","0.1568"
"174.950","0.7251","1.9292","-0.2760","50.894352","-1.392892","0.000","10","1.2","0.105","","0.7251","0.7251","1.9292","1.9292","-0.2760","-0.2760"
"175.007","0.2954","1.0305","-0.0239","50.894352","-1.392892","0.000","10","1.2","0.162","","0.2954","0.2954","1.0305","1.0305","-0.0239","-0.0239"
"175.057","-0.1869","0.9874","-0.1858","50.894352","-1.392892","0.000","10","1.2","0.212","","-0.1869","-0.1869","0.9874","0.9874","-0.1858","-0.1858"
